User_ID,Month,Monthly_Income,Housing,Food,Transport,Entertainment,Savings,Loans,Subscriptions,Remaining_Balance
471,Apr,29297.98,8013.8,4694.89,1953.9,2528.21,7571.8,469.73,20,4045.65
471,May,29803.21,7948.3,4636.45,1926.03,2332.06,7689.06,468.31,20,4782.99
471,Jun,29624.06,7958.87,4785.2,1993.68,2469.19,7806.33,466.89,20,4123.91
471,Jul,29458.97,7873.96,4833.57,1998.24,2351.17,7923.6,465.47,20,3992.97
471,Aug,29248.7,7971.46,4644.31,2039.36,2629.5,8040.86,464.05,20,3439.16
471,Sep,29742.39,7985.21,4754.05,1993.17,2361.59,8158.13,462.62,20,4007.62
471,Oct,29571.23,7955.55,4663.59,1906.19,2362.2,8275.4,461.2,20,3927.11
471,Nov,29674.37,7911.12,4911.8,2027.64,2524.5,8392.66,459.78,20,3426.86
471,Dec,29358.23,7964.2,4952.14,1957.75,2545.08,8509.93,458.36,20,2950.77
472,Jan,19880.95,6259.06,2561.55,1574.87,1038.79,5933,2368,258,-112.32
472,Feb,19931.68,6179.23,2648,1564.1,1126.63,5947.78,2360.9,258,-152.95
472,Mar,19631.47,6192.51,2620.94,1515.91,1228.35,5962.55,2353.79,258,-500.58
472,Apr,19773.59,6258.67,2703.81,1539.78,1216.3,5977.33,2346.69,258,-526.99
472,May,19799.68,6244.98,2527.08,1486.89,1178.67,5992.1,2339.58,258,-227.62
472,Jun,19819.48,6220.33,2653.04,1497.8,1069.48,6006.88,2332.48,258,-218.54
472,Jul,19738.15,6260.4,2714.42,1488.8,1170.95,6021.66,2325.38,258,-501.46
472,Aug,19896.94,6174.86,2643.84,1555.77,1118.38,6036.43,2318.27,258,-208.62
472,Sep,19751.4,6160.87,2632.86,1521.45,1152.75,6051.21,2311.17,258,-336.91
472,Oct,19627.15,6193.08,2561.51,1574.52,1150.54,6065.99,2304.06,258,-480.54
472,Nov,19895.33,6225.28,2838.02,1538.72,1241.04,6080.76,2296.96,258,-583.45
472,Dec,19777.85,6186.58,2672.73,1478.09,1204.92,6095.54,2289.86,258,-407.86
473,Jan,19956.22,4582.18,1937.8,1778.32,2285.32,3479,469,400,5024.61
473,Feb,19875.23,4580.18,1921.8,1803.6,2394.36,3496.78,467.59,400,4810.91
473,Mar,19936.19,4620.99,1877.73,1859.04,2507.32,3514.55,466.19,400,4690.36
473,Apr,19890.43,4635.01,1995.17,1817.08,2179.11,3532.33,464.78,400,4866.95
473,May,19844.64,4604.34,1928.63,1821.78,2182.51,3550.11,463.37,400,4893.89
473,Jun,19979.53,4580.89,1815.13,1868.57,2465.27,3567.89,461.96,400,4819.82
473,Jul,19921.19,4604.77,1946.75,1733.86,2441.16,3585.66,460.56,400,4748.45
473,Aug,19939.21,4639,1851.37,1758.25,2198.86,3603.44,459.15,400,5029.15
473,Sep,19958.15,4627.01,1813.15,1830.28,2413.01,3621.22,457.74,400,4795.74
473,Oct,20053.22,4580.86,1872.62,1868.82,2219.88,3638.99,456.34,400,5015.72
473,Nov,20010.55,4590.85,1941.33,1769.41,2309.1,3656.77,454.93,400,4888.15
473,Dec,19890.71,4655,1953.99,1770.66,2561.65,3674.55,453.52,400,4421.34
474,Jan,7209.04,2051.16,761.66,571.98,474.01,536,1370,238,1206.24
474,Feb,7276.88,2022.8,757.82,581.63,516.17,530.74,1365.89,238,1263.83
474,Mar,7347.98,2029.33,776.06,566.75,535,525.48,1361.78,238,1315.58
474,Apr,7281.5,2052.19,783.27,604.09,509.96,520.22,1357.67,238,1216.11
474,May,7236.32,2061.85,775.81,589.66,475.31,514.96,1353.56,238,1227.17
474,Jun,7275.01,2034.42,737.93,571.33,479.06,509.69,1349.45,238,1355.14
474,Jul,7305.71,2061.66,739.32,597.84,526.15,504.43,1345.34,238,1292.97
474,Aug,7294.3,2032.89,744.89,598.93,472.33,499.17,1341.23,238,1366.84
474,Sep,7264.98,2041.03,790.63,581.37,484.97,493.91,1337.12,238,1297.95
474,Oct,7255.35,2041.42,772.93,576.75,480.78,488.65,1333.01,238,1323.82
474,Nov,7246.43,2029.63,801.05,601.37,474.95,483.39,1328.9,238,1289.15
474,Dec,7207.56,2057.14,813.78,573.61,508.28,478.13,1324.79,238,1213.83
475,Jan,4897.09,1133.84,509.33,392.9,282.24,1244,196,459,679.78
475,Feb,4877.96,1151.26,511.75,411,322.76,1242.05,195.41,459,584.73
475,Mar,4860.06,1134.04,544.89,390.19,327.56,1240.1,194.82,459,569.44
475,Apr,4859.8,1134.83,507.49,411.17,310.25,1238.16,194.24,459,604.66
475,May,4856.89,1135.64,491.97,391.86,319.78,1236.21,193.65,459,628.78
475,Jun,4886.83,1147.85,525.24,390.52,299.24,1234.26,193.06,459,637.67
475,Jul,4889.44,1136.07,513.03,397.72,306.22,1232.31,192.47,459,652.6
475,Aug,4912.77,1149.74,499.64,407.9,307.03,1230.37,191.88,459,667.21
475,Sep,4903.91,1130.86,505.77,394.39,296.89,1228.42,191.3,459,697.29
475,Oct,4872.62,1137.06,519.25,412.48,301.64,1226.47,190.71,459,626.01
475,Nov,4860.33,1144.55,531.78,419.13,314.83,1224.52,190.12,459,576.39
475,Dec,4894.12,1135.91,519.9,394.91,303.44,1222.58,189.53,459,668.87
476,Jan,8816.73,2940.52,788.18,592.13,828,2211,157,492,807.9
476,Feb,8908.71,2969.97,776.28,563.9,844.57,2219.23,156.53,492,886.23
476,Mar,8904.36,2923.1,797.77,555.03,764.93,2227.47,156.06,492,988.01
476,Apr,8914.15,2975.66,852.55,566.23,754.3,2235.7,155.59,492,882.12
476,May,8940.37,2927.45,778.02,578.15,759.43,2243.94,155.12,492,1006.27
476,Jun,8823.67,2970.9,795.21,595.78,783.35,2252.17,154.65,492,779.62
476,Jul,8794.4,2926.39,796.96,580.78,757.09,2260.41,154.17,492,826.6
476,Aug,8910.45,2961.66,826.49,571.7,735.58,2268.64,153.7,492,900.68
476,Sep,8823.39,2946.84,791.64,572.85,768.6,2276.87,153.23,492,821.35
476,Oct,8879.76,2937.61,771.37,560.39,749.72,2285.11,152.76,492,930.79
476,Nov,8839.6,2950.04,817.2,591.72,776.76,2293.34,152.29,492,766.26
476,Dec,8906.69,2950.05,835.11,591.31,842.56,2301.58,151.82,492,742.27
477,Jan,15203.86,4846.23,1437.23,1049.22,1580.04,864,2885,267,2275.13
477,Feb,15355.77,4854.15,1417.41,1055.52,1432.73,880.69,2876.34,267,2571.93
477,Mar,15419.52,4832.98,1459.62,1091.4,1552.75,897.38,2867.69,267,2450.72
477,Apr,15410.07,4864.88,1486.89,1123.81,1604.93,914.06,2859.03,267,2289.47
477,May,15195.03,4886.18,1483.79,1092.83,1471.38,930.75,2850.38,267,2212.71
477,Jun,15287.56,4822.81,1525.46,1075.54,1377.8,947.44,2841.72,267,2429.78
477,Jul,15345.23,4825.62,1447.23,1102.45,1486.86,964.13,2833.07,267,2418.86
477,Aug,15266.14,4827.23,1443.32,1058.66,1412.53,980.82,2824.41,267,2452.17
477,Sep,15256.88,4847.4,1532.94,1045.43,1398.94,997.5,2815.76,267,2351.92
477,Oct,15476.66,4828.26,1453.38,1057.93,1473.36,1014.19,2807.11,267,2575.43
477,Nov,15323.86,4836.38,1563.88,1111.29,1439.3,1030.88,2798.45,267,2276.69
477,Dec,15231.24,4811.52,1607.68,1075.91,1498.32,1047.57,2789.8,267,2133.45
478,Jan,15471.06,4334.94,1629.04,1069.31,524.3,1921,3159,449,2384.46
478,Feb,15436.11,4280.35,1558.69,1076.87,562.56,1953.98,3149.52,449,2405.14
478,Mar,15396.92,4323.3,1619.77,1091.97,596.3,1986.95,3140.05,449,2189.58
478,Apr,15200.69,4335.76,1583.19,1090.21,529.65,2019.93,3130.57,449,2062.38
478,May,15458.14,4311.5,1603.92,1153.41,541.62,2052.9,3121.09,449,2224.69
478,Jun,15204.54,4297.14,1610.35,1134.46,508.87,2085.88,3111.61,449,2007.22
478,Jul,15344.91,4291.83,1591.17,1151.7,522.55,2118.85,3102.14,449,2117.66
478,Aug,15199.86,4275.5,1521.3,1145.77,533.95,2151.83,3092.66,449,2029.85
478,Sep,15288.69,4270.9,1553.64,1080.97,544.42,2184.8,3083.18,449,2121.76
478,Oct,15369.46,4290.94,1616.45,1078.43,535.27,2217.78,3073.71,449,2107.87
478,Nov,15329.42,4325.14,1701.11,1079.78,584.75,2250.76,3064.23,449,1874.66
478,Dec,15331.55,4267.29,1585.21,1094.53,598.07,2283.73,3054.75,449,1998.96
479,Jan,4623.25,1320.28,615.88,299.5,528.42,989,1085,85,-299.83
479,Feb,4640.03,1308.54,591.97,306.63,520.26,982.43,1081.74,85,-236.54
479,Mar,4628.02,1310.75,611.2,300.87,523.42,975.86,1078.49,85,-257.58
479,Apr,4645.68,1310.36,625.3,315.91,590.05,969.29,1075.23,85,-325.46
479,May,4681.05,1317.57,616.95,305.12,539.39,962.72,1071.98,85,-217.69
479,Jun,4644.34,1325.9,624.31,308.87,582.21,956.15,1068.72,85,-306.83
479,Jul,4699.55,1316.84,579.02,303.9,554.99,949.59,1065.47,85,-155.25
479,Aug,4638.47,1313.1,620.62,314.19,519.27,943.02,1062.21,85,-218.94
479,Sep,4675.37,1325.39,614.79,306.78,535.91,936.45,1058.96,85,-187.91
479,Oct,4648.07,1304.41,588.9,313.84,519.27,929.88,1055.7,85,-148.93
479,Nov,4702.31,1311.29,646.1,296.57,595.78,923.31,1052.45,85,-208.2
479,Dec,4632.22,1318.22,615.26,309.09,604.75,916.74,1049.19,85,-266.04
480,Jan,7095.37,2800.23,1106.88,564.45,439.99,567,414,204,998.81
480,Feb,7175.77,2771.27,1091.73,562.73,418.2,567.27,412.76,204,1147.81
480,Mar,7177.42,2781.48,1164.69,534.61,421.41,567.53,411.52,204,1092.18
480,Apr,7178.74,2763.82,1136.84,530.65,401.29,567.8,410.27,204,1164.06
480,May,7141.78,2772.52,1110.87,559.07,407.15,568.07,409.03,204,1111.08
480,Jun,7106.22,2802.96,1126.59,555.57,410.25,568.34,407.79,204,1030.72
480,Jul,7156.65,2766.86,1098.78,562.33,388.48,568.6,406.55,204,1161.04
480,Aug,7109.95,2757.56,1083.04,531.74,438.93,568.87,405.31,204,1120.5
480,Sep,7089.03,2805.21,1084.87,537.24,399.46,569.14,404.06,204,1085.04
480,Oct,7149.66,2797.31,1060.83,529.66,397.69,569.4,402.82,204,1187.95
480,Nov,7175.2,2807.44,1185.69,568.53,429.84,569.67,401.58,204,1008.44
480,Dec,7192.63,2758.53,1117.04,544.32,419.78,569.94,400.34,204,1178.68
481,Jan,6876.61,1612.22,1194.74,360.49,252.37,859,986,251,1360.79
481,Feb,6878.98,1602.96,1224.01,361.03,250.04,855.16,983.04,251,1351.74
481,Mar,6806.89,1597.52,1275.95,354.28,238.73,851.31,980.08,251,1258.02
481,Apr,6841.82,1583.51,1230.51,370.92,232.69,847.47,977.13,251,1348.6
481,May,6882.23,1596.68,1234.69,378.85,257.5,843.63,974.17,251,1345.72
481,Jun,6858.41,1585.85,1229.16,371.55,229.42,839.78,971.21,251,1380.43
481,Jul,6848.47,1606.18,1234.81,360.25,254.99,835.94,968.25,251,1337.05
481,Aug,6877.9,1598.68,1225.81,363.37,237.12,832.1,965.29,251,1404.53
481,Sep,6760.32,1606.11,1145.73,382.87,242.02,828.26,962.34,251,1341.99
481,Oct,6808.96,1591.92,1185.52,377.61,254.3,824.41,959.38,251,1364.81
481,Nov,6789.37,1597.13,1274.87,357.51,245.88,820.57,956.42,251,1285.98
481,Dec,6796.85,1607.35,1268.42,383.05,271.38,816.73,953.46,251,1245.47
482,Jan,12509.43,4496.98,1929.74,1043.28,487.84,3690,2428,251,-1817.4
482,Feb,12472.44,4523.46,1873.08,1086.09,497.24,3662.09,2420.72,251,-1841.22
482,Mar,12348.15,4476.74,1991.38,1095.61,573.1,3634.18,2413.43,251,-2087.29
482,Apr,12349.62,4480.67,1972.57,1042.8,538.99,3606.26,2406.15,251,-1948.83
482,May,12386.69,4467.9,1923.32,1095.99,518.99,3578.35,2398.86,251,-1847.72
482,Jun,12500.13,4493.7,1924.21,1022.93,519.15,3550.44,2391.58,251,-1652.88
482,Jul,12320.98,4466.96,1963.92,1059.74,562.55,3522.53,2384.3,251,-1890.02
482,Aug,12468.65,4508.72,1873.39,1082.8,502.57,3494.62,2377.01,251,-1621.47
482,Sep,12306.08,4482.24,1940.55,1035.6,567.06,3466.7,2369.73,251,-1806.81
482,Oct,12491.35,4486.96,1846.8,1083.45,568.02,3438.79,2362.44,251,-1546.13
482,Nov,12471.9,4497.58,2000.9,1031.17,523.67,3410.88,2355.16,251,-1598.47
482,Dec,12422.39,4474.77,1983.42,1065.84,543.78,3382.97,2347.88,251,-1627.26
483,Jan,15221.36,3297.4,2083.37,1126.75,1241.73,4208,3725,398,-858.9
483,Feb,15265.83,3308.99,2129.39,1080.55,1193.95,4214.34,3713.82,398,-773.22
483,Mar,15119.67,3275.35,2078.31,1106.47,1293.11,4220.67,3702.65,398,-954.89
483,Apr,15321.84,3270.58,2169.86,1119.65,1204.92,4227.01,3691.47,398,-759.65
483,May,15296.11,3282.64,2170.36,1092.03,1172.55,4233.35,3680.3,398,-733.12
483,Jun,15073.89,3277.85,2078.92,1085.02,1191.59,4239.69,3669.12,398,-866.3
483,Jul,15140.71,3287.77,2034.24,1111.07,1153.28,4246.02,3657.95,398,-747.63
483,Aug,15334.32,3263.47,2174.21,1130.72,1158.11,4252.36,3646.78,398,-689.32
483,Sep,15313.74,3283.49,2115.32,1104.23,1244.22,4258.7,3635.6,398,-725.82
483,Oct,15083.48,3305.45,2169.21,1138.27,1253.02,4265.04,3624.42,398,-1069.92
483,Nov,15266.81,3306.6,2153.77,1083.01,1164.98,4271.37,3613.25,398,-724.17
483,Dec,15218.11,3256.02,2242.77,1130,1148.07,4277.71,3602.07,398,-836.52
484,Jan,12378.96,2661.79,2061.97,780.11,943.14,1887,2683,46,1315.94
484,Feb,12360.95,2643.18,2029.27,786.46,1037.83,1896.41,2674.95,46,1246.86
484,Mar,12314.85,2650.83,2101.38,732.67,1024.38,1905.81,2666.9,46,1186.87
484,Apr,12297.65,2648.13,2055.41,746.78,952.99,1915.22,2658.85,46,1274.27
484,May,12475.95,2631.99,2072.39,752.76,904.01,1924.63,2650.8,46,1493.38
484,Jun,12494.67,2654.83,2034.24,734.8,967.16,1934.04,2642.76,46,1480.85
484,Jul,12464.56,2644.22,2075.26,786.65,927.03,1943.44,2634.71,46,1407.25
484,Aug,12306.89,2667.13,2062.67,732.71,925.81,1952.85,2626.66,46,1293.05
484,Sep,12492.71,2666.3,1966.14,766.18,1015.45,1962.26,2618.61,46,1451.78
484,Oct,12427.32,2654.57,2021.07,764.39,1031.67,1971.66,2610.56,46,1327.4
484,Nov,12286.31,2642.26,2114.05,774.73,992.16,1981.07,2602.51,46,1133.53
484,Dec,12439.44,2655.44,2117.94,777.61,1105.55,1990.48,2594.46,46,1151.96
485,Jan,15069.51,4293.4,1232.55,711.66,825.66,3211,1655,399,2741.24
485,Feb,15051.64,4338.52,1265.03,695.05,754.43,3246.89,1650.04,399,2702.68
485,Mar,15054.18,4294.78,1319.16,697.29,826.16,3282.78,1645.07,399,2589.94
485,Apr,15165.67,4364.05,1294.37,708.76,758.47,3318.67,1640.11,399,2682.24
485,May,15041.18,4324.58,1234.54,690.65,761.14,3354.57,1635.14,399,2641.56
485,Jun,15108.47,4292.16,1193.3,679.74,840.87,3390.46,1630.17,399,2682.77
485,Jul,15144.5,4365.35,1205.28,703.42,814.04,3426.35,1625.21,399,2605.86
485,Aug,15206.26,4291.65,1190.37,706.47,722.86,3462.24,1620.24,399,2813.42
485,Sep,15216.08,4315.53,1282.15,716.72,811.21,3498.13,1615.28,399,2578.07
485,Oct,15182.24,4356.3,1246.01,696.59,769.88,3534.02,1610.32,399,2570.12
485,Nov,15070.25,4320.37,1340.74,671.92,791.93,3569.92,1605.35,399,2371.02
485,Dec,15155.16,4312,1298.32,668.92,848.53,3605.81,1600.38,399,2422.19
486,Jan,12183.43,2637.07,1066.8,1010.74,1387.1,3253,589,353,1886.73
486,Feb,12115.84,2661.3,1096.85,998.89,1405.23,3263.86,587.23,353,1749.48
486,Mar,12178.04,2663.31,1094.68,994.52,1349.38,3274.72,585.47,353,1862.96
486,Apr,12120.81,2652.79,1066.29,1042.02,1314.81,3285.57,583.7,353,1822.62
486,May,12165.02,2665.41,1074.07,1034.68,1244.6,3296.43,581.93,353,1914.9
486,Jun,12144.17,2652.29,1093.98,977.35,1267.81,3307.29,580.16,353,1912.28
486,Jul,12018.18,2652.84,1014.64,983.33,1426.18,3318.15,578.4,353,1691.65
486,Aug,12090.38,2632.23,1021.7,990.06,1426.41,3329.01,576.63,353,1761.34
486,Sep,12123.26,2655.77,1076.36,1035.94,1295.36,3339.87,574.86,353,1792.1
486,Oct,12206.04,2626.31,1062.07,981.32,1311.38,3350.72,573.1,353,1948.15
486,Nov,12127.98,2663.23,1070.76,989.92,1495.68,3361.58,571.33,353,1622.47
486,Dec,12085.42,2670.7,1129.27,1035.67,1287.47,3372.44,569.56,353,1667.3
487,Jan,7015.4,1815.68,826.34,241.16,410.91,1620,1495,159,447.31
487,Feb,7025.97,1810.36,789.76,249.01,401.61,1637.31,1490.52,159,488.4
487,Mar,7059.35,1804.91,810.04,251.04,444.05,1654.63,1486.03,159,449.67
487,Apr,7034.32,1786.4,852.83,241.75,452.31,1671.94,1481.55,159,388.54
487,May,7104.99,1802.82,785.48,244.28,390.14,1689.25,1477.06,159,556.95
487,Jun,7017.21,1814.75,766.36,247.81,424.66,1706.56,1472.58,159,425.48
487,Jul,7097.76,1791.88,829.24,253.69,426.48,1723.88,1468.09,159,445.5
487,Aug,7030.66,1809.86,775.92,251.74,402.2,1741.19,1463.61,159,427.15
487,Sep,7054.19,1798.58,818.07,247.69,392.57,1758.5,1459.12,159,420.66
487,Oct,7027.64,1790.14,777.29,254.48,416.36,1775.82,1454.63,159,399.91
487,Nov,7119.6,1798.96,842.15,252.1,412.99,1793.13,1450.15,159,411.13
487,Dec,7013.28,1816.74,846.15,244.55,414.62,1810.44,1445.66,159,276.11
488,Jan,6881.58,2027.6,1040.37,626.24,129.71,1948,1016,173,-79.34
488,Feb,6845.89,2041.16,1119.11,603.55,134.06,1950.94,1012.95,173,-188.88
488,Mar,6913.8,2029,1154.4,628.81,142.53,1953.87,1009.9,173,-177.72
488,Apr,6890.75,2036.02,1068.14,615.59,143.51,1956.81,1006.86,173,-109.18
488,May,6908.7,2045.9,1058.53,619.37,134.14,1959.74,1003.81,173,-85.79
488,Jun,6929.63,2020.39,1079.8,598.89,142.01,1962.68,1000.76,173,-47.9
488,Jul,6877.01,2027.87,1061.4,640.8,146.81,1965.61,997.71,173,-136.2
488,Aug,6951.61,2050.01,1099.62,604.21,145.48,1968.55,994.66,173,-83.92
488,Sep,6819.4,2027.25,1047.63,627.92,135.45,1971.49,991.62,173,-154.95
488,Oct,6898.29,2010.84,1075.73,625.41,135.56,1974.42,988.57,173,-85.24
488,Nov,6825.45,2047.96,1124.3,607.64,155.18,1977.36,985.52,173,-245.52
488,Dec,6886.7,2043.53,1171.48,617.36,147.58,1980.29,982.47,173,-229.01
489,Jan,29563.13,9556.58,4269,1687.96,3477.05,6836,647,436,2653.55
489,Feb,29929.23,9470.39,4096.41,1695.52,3333.55,6885.78,645.06,436,3366.52
489,Mar,29892.77,9511.99,4257.93,1734.83,3897.14,6935.55,643.12,436,2476.2
489,Apr,29687.37,9375.2,4401.82,1736.45,3448.56,6985.33,641.18,436,2662.84
489,May,30085.05,9514.82,4171.52,1766.41,3424.33,7035.11,639.24,436,3097.63
489,Jun,29970.37,9549.56,4221,1732.73,3403.9,7084.88,637.29,436,2904.99
489,Jul,29738.39,9498.76,4145.1,1736.44,3366.13,7134.66,635.35,436,2785.94
489,Aug,29924.62,9514.51,4289.83,1698.17,3780.72,7184.44,633.41,436,2387.54
489,Sep,29659.48,9546.93,4374.35,1682.84,3420.52,7234.21,631.47,436,2333.16
489,Oct,29531.4,9431.32,4175.5,1754.01,3491.8,7283.99,629.53,436,2329.23
489,Nov,29673.71,9402.06,4458.68,1753.65,3825.35,7333.77,627.59,436,1836.61
489,Dec,29552.69,9432.42,4601.58,1758.11,3995.03,7383.55,625.65,436,1320.36
490,Jan,14669.28,3690.41,1949.49,739.12,342.85,4241,2046,377,1283.4
490,Feb,14921.08,3725.52,2006.83,770.55,329.17,4283.33,2039.86,377,1388.82
490,Mar,14928.63,3722.78,2148.17,757.59,352.77,4325.66,2033.72,377,1210.93
490,Apr,14819.64,3721.57,2102.99,747.97,340.5,4367.99,2027.59,377,1134.03
490,May,14747.26,3740.98,2083.88,747.89,326.22,4410.32,2021.45,377,1039.53
490,Jun,14800.98,3704.77,1960.33,766.78,317.02,4452.65,2015.31,377,1207.12
490,Jul,14732.06,3674.86,2068.82,750.51,320.72,4494.98,2009.17,377,1036
490,Aug,14923.66,3742.57,2066.82,759.88,342.74,4537.31,2003.03,377,1094.32
490,Sep,14764.66,3708.21,2017.05,729.39,323.12,4579.64,1996.9,377,1033.35
490,Oct,14872.67,3690.19,2077.83,740.55,348.8,4621.97,1990.76,377,1025.58
490,Nov,14718.83,3712.81,2067.26,756.84,321.57,4664.3,1984.62,377,834.42
490,Dec,14840.76,3694.16,2057.28,758.41,332.6,4706.63,1978.48,377,936.21
491,Jan,30436.75,7320.24,3812.86,2299.45,2912.14,5270,4684,154,3984.06
491,Feb,30491.13,7322.63,3984.51,2285.85,3006.02,5326.84,4669.95,154,3741.34
491,Mar,30275.72,7334.66,3876.44,2340.16,2767.4,5383.67,4655.9,154,3763.5
491,Apr,30102.86,7238.75,3946.34,2377.9,3230.76,5440.51,4641.84,154,3072.76
491,May,30003.15,7255.82,3819.98,2437.66,2823.23,5497.34,4627.79,154,3387.33
491,Jun,30052.32,7300.62,3778.23,2451.11,2781.19,5554.18,4613.74,154,3419.24
491,Jul,30460.15,7270.24,3902.5,2311.62,3018.35,5611.01,4599.69,154,3592.75
491,Aug,30015.62,7231.02,4000.09,2379.38,2797.5,5667.85,4585.64,154,3200.14
491,Sep,30533.12,7211.28,3737.7,2445.94,2764.6,5724.68,4571.58,154,3923.33
491,Oct,30323.65,7270.89,3969.69,2386.58,3101.69,5781.52,4557.53,154,3101.74
491,Nov,30002.16,7248.78,3986.25,2371.98,3158.73,5838.36,4543.48,154,2700.58
491,Dec,30128.92,7224.32,4167.99,2384.31,3137.71,5895.19,4529.43,154,2635.96
492,Jan,30246.25,8036.98,2806.62,1573.36,2063.94,5481,310,226,9748.34
492,Feb,29876.64,7956.63,2766.53,1483.93,2000.18,5484.55,309.07,226,9649.76
492,Mar,30265.44,7988.16,2952.11,1545.4,2107.88,5488.1,308.14,226,9649.65
492,Apr,29989.59,7944.86,2927.43,1490.14,2008.89,5491.65,307.21,226,9593.41
492,May,30079.7,8068.84,2727.89,1502.59,2172.08,5495.2,306.28,226,9580.83
492,Jun,29919.27,7924.63,2831.43,1535.2,2116.78,5498.74,305.35,226,9481.15
492,Jul,30170.8,8061.98,2927.87,1548.5,1997.01,5502.29,304.42,226,9602.74
492,Aug,29823.09,7928.52,2912.67,1493.41,2033.72,5505.84,303.49,226,9419.45
492,Sep,30023.25,8047.3,2877.3,1541.84,2180.15,5509.39,302.56,226,9338.7
492,Oct,30044.01,7953.31,2839.26,1557.07,2277.33,5512.94,301.63,226,9376.47
492,Nov,30188.03,7923.36,3028.59,1495.74,2085.77,5516.49,300.7,226,9611.39
492,Dec,29850.59,7937.76,3015.2,1479.98,2072.46,5520.04,299.77,226,9299.39
493,Jan,8858.71,2441.07,794.45,644.35,967.79,1195,2143,194,479.05
493,Feb,8795.62,2440.52,806.13,669.76,922.79,1184.66,2136.57,194,441.17
493,Mar,8858.17,2446.14,850.56,647.61,997.04,1174.33,2130.14,194,418.35
493,Apr,8826.48,2416.18,860.17,664.33,977.77,1163.99,2123.71,194,426.34
493,May,8858.54,2432.1,788.61,673.93,925.75,1153.65,2117.28,194,573.22
493,Jun,8726.64,2435.74,794.93,676.21,907.73,1143.31,2110.86,194,463.87
493,Jul,8738.07,2412.63,788.65,678.38,941.51,1132.98,2104.43,194,485.5
493,Aug,8812.15,2415.99,808.14,638.23,919.78,1122.64,2098,194,615.38
493,Sep,8829.94,2452.24,824.98,639.93,895.56,1112.3,2091.57,194,619.36
493,Oct,8867.48,2416.92,795.53,672.17,1000.48,1101.97,2085.14,194,601.28
493,Nov,8820.08,2423.82,830.15,670.3,1011.91,1091.63,2078.71,194,519.56
493,Dec,8773.24,2434.87,823.47,646.75,1038.96,1081.29,2072.28,194,481.61
494,Jan,11756.35,3032.66,1716.79,1205.84,915.09,3307,1152,50,376.97
494,Feb,11724.03,3016.79,1647.25,1129.74,1001.61,3370.95,1148.54,50,359.13
494,Mar,11894.31,2995.93,1705.9,1170.78,992.76,3434.9,1145.09,50,398.94
494,Apr,11722.04,3019.46,1682.68,1188.22,919.41,3498.85,1141.63,50,221.77
494,May,11772.64,3038.89,1749.38,1166,908.33,3562.81,1138.18,50,159.06
494,Jun,11792.49,2996.26,1676.47,1158.18,973.02,3626.76,1134.72,50,177.07
494,Jul,11815.68,3008.15,1656.81,1170.32,994.28,3690.71,1131.26,50,114.13
494,Aug,11804.53,3002.27,1717.29,1139.83,979.88,3754.66,1127.81,50,32.8
494,Sep,11698.4,3026.26,1660.21,1197.04,981.05,3818.61,1124.35,50,-159.13
494,Oct,11781.48,3021.72,1692.48,1204.69,932.01,3882.56,1120.9,50,-122.88
494,Nov,11855.14,3013.53,1742.11,1172.69,975.3,3946.52,1117.44,50,-162.43
494,Dec,11685.55,3052.03,1800.77,1201.91,1047.93,4010.47,1113.98,50,-591.55
495,Jan,6805.92,1668.37,562.43,534.53,802.28,1743,1238,208,49.3
495,Feb,6853.52,1674.14,557.88,555.77,783.17,1740.16,1234.29,208,100.11
495,Mar,6859,1668.92,621.12,573.76,774.52,1737.33,1230.57,208,44.77
495,Apr,6889.17,1645.67,578.95,542.62,800.39,1734.49,1226.86,208,152.17
495,May,6796.04,1665.31,595.36,540.05,816.81,1731.66,1223.14,208,15.72
495,Jun,6830.62,1668.7,592.19,546.95,800.73,1728.82,1219.43,208,65.79
495,Jul,6798.65,1645.13,590.66,574.02,752.32,1725.99,1215.72,208,86.8
495,Aug,6853.39,1652.18,580.26,547.61,777.27,1723.15,1212,208,152.92
495,Sep,6812.06,1650.22,579.01,572.58,843.83,1720.32,1208.29,208,29.81
495,Oct,6917.66,1676.35,583.29,532.47,836,1717.48,1204.57,208,159.49
495,Nov,6858.96,1672.96,606.93,540.57,845.75,1714.65,1200.86,208,69.24
495,Dec,6816.16,1673.11,601.86,539.54,857.06,1711.81,1197.15,208,27.64
496,Jan,29485.15,7342.16,3293.54,2910.4,1822.74,8446,3740,439,1491.31
496,Feb,29762.46,7373.81,3547.82,2903.2,1872.15,8407,3728.78,439,1490.71
496,Mar,29810.11,7264.61,3648.78,2967.85,1898.03,8368,3717.56,439,1506.27
496,Apr,29776.3,7350.09,3649.68,2810.57,1927.89,8329.01,3706.34,439,1563.72
496,May,29644.98,7292.5,3439.83,2905.25,1733.94,8290.01,3695.12,439,1849.34
496,Jun,29906.46,7387.77,3486.74,2963.05,1879.64,8251.01,3683.9,439,1815.35
496,Jul,29853.17,7293.35,3365.21,2791.28,1931.4,8212.01,3672.68,439,2148.23
496,Aug,29904.25,7282.31,3379.56,2796.96,1894.28,8173.01,3661.46,439,2277.67
496,Sep,29750.31,7273.16,3520.11,3010.17,1906.11,8134.02,3650.24,439,1817.5
496,Oct,29590.51,7353.06,3289.95,2864.75,1903.49,8095.02,3639.02,439,2006.21
496,Nov,29786.01,7361.67,3511.82,2799.23,1870.08,8056.02,3627.8,439,2120.39
